Title,Price,Url,Image
Ribbed Turtleneck Puff Sleeve Sweater, $58.80 ,https://www.anntaylor.com/clothing/sweaters/cata000011/838495.html?dwvar_838495_color=9192&priceSort=DES,https://anninc.scene7.com/is/image/AN/838495_9192
Crossover Halter Jumpsuit, ,https://www.anntaylor.com/clothing/dresses/cata000012/827161.html?dwvar_827161_color=3363&priceSort=DES,https://anninc.scene7.com/is/image/AN/827161_3363?$fullBplp$
Houndstooth Shirt, $53.70 ,https://www.anntaylor.com/clothing/tops-and-blouses/cata000010/827502.html?dwvar_827502_color=505849&priceSort=DES,https://anninc.scene7.com/is/image/AN/827502_505849?$fullBplp$
Pearlized Mock Neck Sweater, $71.40 ,https://www.anntaylor.com/clothing/sweaters/cata000011/827456.html?dwvar_827456_color=9192&priceSort=DES,https://anninc.scene7.com/is/image/AN/827456_9192
Jeweled Button Pocket Sweater Jacket, $89.40 ,https://www.anntaylor.com/clothing/sweaters/cata000011/827866.html?dwvar_827866_color=3363&priceSort=DES,https://anninc.scene7.com/is/image/AN/827866_3363?$fullBplp$
The Easy Wide Leg Pant in Satin, ,https://www.anntaylor.com/clothing/pants/cata000014/832069.html?dwvar_832069_color=3363&priceSort=DES,https://anninc.scene7.com/is/image/AN/832069_3363?$fullBplp$
Jeweled Strap Sheath Dress, ,https://www.anntaylor.com/clothing/dresses/cata000012/833730.html?dwvar_833730_color=3363&priceSort=DES,https://anninc.scene7.com/is/image/AN/833730_3363
Embellished Relaxed Cable Cardigan, $95.40 ,https://www.anntaylor.com/clothing/sweaters/cata000011/832033.html?dwvar_832033_color=9192&priceSort=DES,https://anninc.scene7.com/is/image/AN/832033_9192
Houndstooth Wool Blend Tailored Funnel Neck Coat, $142.80 ,https://www.anntaylor.com/clothing/coats/cat2820007/grp_838692_506008.html?dwvar_838692_color=506008&priceSort=DES,https://anninc.scene7.com/is/image/AN/838692_506008
Sculptural Heel Suede Booties, $148.80 ,https://www.anntaylor.com/shoes/all-shoes/cata000020/827708.html?dwvar_827708_color=2222&priceSort=DES,https://anninc.scene7.com/is/image/AN/827708_2222
